"Communications","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Australia","Exports of Services (Euro Million)",0,3,0,4,0,0,4,4,0,0,0,0,0,0
"Communications","Australia","Imports of Services (Euro Million)",0,0,0,4,0,4,2,4,0,6,0,0,0,0
"Communications","Belgium","Exports of Services (Euro Million)",0,1,4,0,0,18,0,0,4,0,0,4,0,4
"Communications","Belgium","Imports of Services (Euro Million)",0,0,8,0,0,4,0,0,4,0,0,0,0,0
"Communications","Bermuda","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Bermuda","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Brazil","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,8,8
"Communications","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Canada","Exports of Services (Euro Million)",0,0,0,1,0,0,4,0,1,0,0,0,1,0
"Communications","Canada","Imports of Services (Euro Million)",0,0,1,1,0,0,0,1,0,0,0,0,0,0
"Communications","Switzerland","Exports of Services (Euro Million)",0,0,0,4,0,8,0,4,0,0,0,0,4,4
"Communications","Switzerland","Imports of Services (Euro Million)",0,0,0,4,6,6,0,0,2,0,0,0,0,0
"Communications","China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,4,4
"Communications","China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Germany","Exports of Services (Euro Million)",74,14,0,0,30,32,31,24,17,17,12,0,36,36
"Communications","Germany","Imports of Services (Euro Million)",40,10,16,0,0,51,54,0,44,0,0,4,12,12
"Communications","Spain","Exports of Services (Euro Million)",0,6,0,0,0,8,8,0,2,0,0,4,4,6
"Communications","Spain","Imports of Services (Euro Million)",0,0,0,0,0,42,19,0,0,0,0,7,1,0
"Communications","France","Exports of Services (Euro Million)",0,10,44,0,22,26,32,23,11,0,0,7,7,8
"Communications","France","Imports of Services (Euro Million)",0,0,20,0,24,19,0,0,31,0,6,5,0,0
"Communications","United Kingdom","Exports of Services (Euro Million)",268,153,207,220,236,280,0,166,188,215,0,148,0,134
"Communications","United Kingdom","Imports of Services (Euro Million)",519,465,485,524,553,741,689,679,635,628,0,0,0,0
"Communications","Italy","Exports of Services (Euro Million)",30,0,0,0,0,8,8,0,2,0,0,0,9,9
"Communications","Italy","Imports of Services (Euro Million)",8,4,0,0,0,9,4,0,0,0,0,0,20,28
"Communications","Japan","Exports of Services (Euro Million)",0,0,0,0,0,0,4,0,0,0,0,0,0,0
"Communications","Japan","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","South Korea","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","South Korea","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Luxembourg","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Luxembourg","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Netherlands","Exports of Services (Euro Million)",10,5,7,12,10,17,15,0,0,0,0,0,0,0
"Communications","Netherlands","Imports of Services (Euro Million)",0,0,19,12,12,15,12,10,0,24,0,0,0,8
"Communications","Sweden","Exports of Services (Euro Million)",0,0,0,0,0,25,17,0,13,0,0,4,0,5
"Communications","Sweden","Imports of Services (Euro Million)",0,7,0,0,0,4,4,0,0,0,0,0,0,0
"Communications","Taiwan, Province of China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","United States","Exports of Services (Euro Million)",0,0,28,29,21,33,23,22,79,0,19,0,24,20
"Communications","United States","Imports of Services (Euro Million)",60,72,66,28,23,41,23,29,15,0,0,0,29,34
"Communications","South Africa","Exports of Services (Euro Million)",0,0,2,0,1,0,6,0,0,0,0,0,0,0
"Communications","South Africa","Imports of Services (Euro Million)",0,0,0,4,4,2,0,0,0,0,0,0,0,0
"Communications","Africa (6)","Exports of Services (Euro Million)",0,3,0,0,3,0,11,0,0,0,0,0,0,0
"Communications","Africa (6)","Imports of Services (Euro Million)",0,0,0,4,7,0,11,0,0,0,0,0,0,0
"Communications","Asia (6)","Exports of Services (Euro Million)",12,6,6,5,4,12,8,7,0,0,0,7,52,52
"Communications","Asia (6)","Imports of Services (Euro Million)",4,0,9,9,7,10,7,8,0,0,0,0,0,0
"Communications","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,4,0,4,0,0,4,4,1,0,0,0,0,0
"Communications","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,0,4,0,0,4,4,0,6,0,0,0,0
"Communications","Central America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","Central America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,162,279,112,0,0,0,0,0
"Communications","EMU16","Exports of Services (Euro Million)",0,0,0,0,89,118,0,0,0,0,0,0,0,0
"Communications","EMU16","Imports of Services (Euro Million)",0,0,0,0,131,153,0,0,0,0,0,0,0,0
"Communications","EMU12","Exports of Services (Euro Million)",175,47,103,0,0,0,0,0,0,0,0,0,0,0
"Communications","EMU12","Imports of Services (Euro Million)",113,46,103,0,0,0,0,0,0,0,0,0,0,0
"Communications","EMU13","Exports of Services (Euro Million)",0,0,0,94,0,0,0,0,0,0,0,0,0,0
"Communications","EMU13","Imports of Services (Euro Million)",0,0,0,143,0,0,0,0,0,0,0,0,0,0
"Communications","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Communications","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,44,123,0,163,144
"Communications","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,185,100,131,85,64
"Communications","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,280,267,0,320,287
"Communications","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,846,0,708,639,643
"Communications","EU25","Exports of Services (Euro Million)",465,216,331,0,0,0,0,0,0,0,0,0,0,0
"Communications","EU25","Imports of Services (Euro Million)",639,521,597,0,0,0,0,0,0,0,0,0,0,0
"Communications","EU27","Exports of Services (Euro Million)",0,0,0,338,344,429,311,266,261,0,0,0,0,0
"Communications","EU27","Imports of Services (Euro Million)",0,0,0,685,702,914,862,971,768,0,0,0,0,0
"Communications","Europe (3)","Exports of Services (Euro Million)",474,221,339,346,346,445,325,272,265,285,273,266,328,295
"Communications","Europe (3)","Imports of Services (Euro Million)",642,524,603,699,720,928,868,982,773,856,761,710,643,647
"Communications","North America (1)","Exports of Services (Euro Million)",0,30,30,31,22,0,25,0,81,0,20,0,25,24
"Communications","North America (1)","Imports of Services (Euro Million)",63,74,67,29,23,42,23,32,16,18,0,0,30,34
"Communications","South America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,48,48
"Communications","South America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Communications","Not geographically allocated","Exports of Services (Euro Million)",84,78,48,46,0,0,69,0,123,143,222,269,225,224
"Communications","Not geographically allocated","Imports of Services (Euro Million)",47,20,26,27,0,73,88,85,144,169,274,0,0,408
"Insurance","All countries and international organisations","Exports of Services (Euro Million)",7691,7821,6909,8738,8799,8155,7300,7965,8057,8433,8439,8723,10316,9243
"Insurance","All countries and international organisations","Imports of Services (Euro Million)",5547,6039,5976,7239,7133,6295,6196,6272,5986,5964,5338,5703,7121,6636
"Insurance","All offshore centres","Exports of Services (Euro Million)",306,53,241,491,0,272,291,415,366,411,327,333,361,351
"Insurance","All offshore centres","Imports of Services (Euro Million)",289,607,771,675,0,524,296,412,681,492,583,661,649,511
"Insurance","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Insurance","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Insurance","Australia","Exports of Services (Euro Million)",0,0,0,153,0,36,0,57,29,70,49,44,42,40
"Insurance","Australia","Imports of Services (Euro Million)",0,0,0,114,0,21,0,13,8,32,67,22,23,16
"Insurance","Belgium","Exports of Services (Euro Million)",0,46,191,100,118,81,59,61,64,62,66,67,64,58
"Insurance","Belgium","Imports of Services (Euro Million)",0,36,38,63,82,59,38,44,36,39,35,41,44,47
"Insurance","Bermuda","Exports of Services (Euro Million)",0,196,283,84,76,61,141,146,114,141,160,131,139,125
"Insurance","Bermuda","Imports of Services (Euro Million)",0,518,441,213,207,177,191,244,270,273,427,262,300,202
"Insurance","Brazil","Exports of Services (Euro Million)",0,0,6,4,0,6,8,8,16,17,8,24,10,9
"Insurance","Brazil","Imports of Services (Euro Million)",0,0,3,1,0,0,0,0,3,-1,3,5,4,6
"Insurance","Canada","Exports of Services (Euro Million)",77,162,245,115,177,178,149,151,137,205,59,44,63,60
"Insurance","Canada","Imports of Services (Euro Million)",0,146,224,184,166,126,158,0,0,123,23,13,21,0
"Insurance","Switzerland","Exports of Services (Euro Million)",0,52,41,35,20,0,31,49,54,61,59,57,51,47
"Insurance","Switzerland","Imports of Services (Euro Million)",0,79,124,129,109,68,59,68,62,76,65,79,65,63
"Insurance","China","Exports of Services (Euro Million)",0,5,4,34,40,22,11,12,12,13,10,11,60,0
"Insurance","China","Imports of Services (Euro Million)",0,5,3,16,30,10,3,4,6,6,3,5,0,0
"Insurance","Germany","Exports of Services (Euro Million)",1064,813,1063,767,560,497,452,470,557,629,664,813,986,928
"Insurance","Germany","Imports of Services (Euro Million)",824,544,867,801,632,453,424,422,436,782,715,935,868,796
"Insurance","Spain","Exports of Services (Euro Million)",0,67,94,164,212,180,176,193,159,128,151,212,155,161
"Insurance","Spain","Imports of Services (Euro Million)",0,35,47,77,114,100,89,109,91,68,58,83,99,115
"Insurance","France","Exports of Services (Euro Million)",461,584,460,385,423,546,673,656,674,644,597,595,666,605
"Insurance","France","Imports of Services (Euro Million)",322,325,273,313,417,429,511,601,734,647,587,565,573,559
"Insurance","United Kingdom","Exports of Services (Euro Million)",2176,2621,2569,1907,1956,2338,1593,2067,1918,2141,1904,2014,2564,2394
"Insurance","United Kingdom","Imports of Services (Euro Million)",1264,1494,1793,2045,2290,1947,1524,1554,980,1130,1100,1202,1654,1601
"Insurance","Italy","Exports of Services (Euro Million)",190,520,586,1767,1773,1326,1455,1455,1662,1676,2113,2336,2706,1938
"Insurance","Italy","Imports of Services (Euro Million)",167,385,446,581,712,778,930,840,691,720,549,657,792,855
"Insurance","Japan","Exports of Services (Euro Million)",58,48,36,21,24,20,19,49,33,66,85,55,49,35
"Insurance","Japan","Imports of Services (Euro Million)",18,47,27,20,19,16,36,36,21,36,24,34,36,34
"Insurance","South Korea","Exports of Services (Euro Million)",0,6,-6,7,5,6,0,8,8,12,0,9,7,0
"Insurance","South Korea","Imports of Services (Euro Million)",0,2,1,4,0,0,0,0,0,0,0,3,0,0
"Insurance","Luxembourg","Exports of Services (Euro Million)",0,147,134,8,0,0,17,10,14,15,19,18,12,19
"Insurance","Luxembourg","Imports of Services (Euro Million)",0,25,1,5,6,10,5,7,4,15,15,34,16,32
"Insurance","Netherlands","Exports of Services (Euro Million)",507,619,281,193,185,134,240,245,203,230,90,84,108,124
"Insurance","Netherlands","Imports of Services (Euro Million)",0,0,343,206,246,153,284,199,171,119,53,47,52,46
"Insurance","Sweden","Exports of Services (Euro Million)",0,29,18,168,251,207,151,152,210,154,174,98,122,129
"Insurance","Sweden","Imports of Services (Euro Million)",0,33,81,55,127,72,63,63,73,77,76,41,66,62
"Insurance","Taiwan, Province of China","Exports of Services (Euro Million)",0,19,9,12,8,0,0,9,20,0,0,0,10,8
"Insurance","Taiwan, Province of China","Imports of Services (Euro Million)",0,12,3,9,0,5,0,4,0,0,0,0,0,0
"Insurance","United States","Exports of Services (Euro Million)",1304,1336,353,1834,1967,1744,1406,1279,1095,1073,997,1080,1410,1374
"Insurance","United States","Imports of Services (Euro Million)",0,981,418,1438,1394,1023,1312,1328,1198,1043,745,679,1525,0
"Insurance","South Africa","Exports of Services (Euro Million)",0,0,0,0,0,0,63,37,28,28,29,25,28,36
"Insurance","South Africa","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,24,7,20,16,18,42
"Insurance","Africa (6)","Exports of Services (Euro Million)",0,0,149,0,0,124,102,75,0,90,80,90,80,93
"Insurance","Africa (6)","Imports of Services (Euro Million)",0,0,163,0,0,125,95,58,55,42,21,32,32,54
"Insurance","Asia (6)","Exports of Services (Euro Million)",174,137,75,199,206,175,204,236,255,329,404,341,426,442
"Insurance","Asia (6)","Imports of Services (Euro Million)",135,153,92,109,127,98,103,135,166,195,216,162,252,291
"Insurance","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,0,0,158,0,36,0,59,34,84,59,59,50,52
"Insurance","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,0,116,0,22,0,14,13,45,74,42,42,26
"Insurance","Central America (1)","Exports of Services (Euro Million)",312,267,373,183,131,106,204,256,226,299,277,265,276,240
"Insurance","Central America (1)","Imports of Services (Euro Million)",0,562,530,314,0,322,234,0,637,412,549,451,466,358
"Insurance","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,3180,3211,3469,0,0,0,0,0
"Insurance","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,2346,2295,2243,0,0,0,0,0
"Insurance","EMU16","Exports of Services (Euro Million)",0,0,0,0,3364,2869,0,0,0,0,0,0,0,0
"Insurance","EMU16","Imports of Services (Euro Million)",0,0,0,0,2201,2040,0,0,0,0,0,0,0,0
"Insurance","EMU12","Exports of Services (Euro Million)",2805,3024,2769,0,0,0,0,0,0,0,0,0,0,0
"Insurance","EMU12","Imports of Services (Euro Million)",2110,2088,2020,0,0,0,0,0,0,0,0,0,0,0
"Insurance","EMU13","Exports of Services (Euro Million)",0,0,0,3467,0,0,0,0,0,0,0,0,0,0
"Insurance","EMU13","Imports of Services (Euro Million)",0,0,0,2090,0,0,0,0,0,0,0,0,0,0
"Insurance","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Insurance","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Insurance","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,3490,3998,4254,4833,3979
"Insurance","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,2443,2058,2415,2501,2512
"Insurance","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,5984,6285,6492,7701,6658
"Insurance","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,3817,3474,3872,4421,4353
"Insurance","EU25","Exports of Services (Euro Million)",5103,5767,5404,0,0,0,0,0,0,0,0,0,0,0
"Insurance","EU25","Imports of Services (Euro Million)",3425,3631,3940,0,0,0,0,0,0,0,0,0,0,0
"Insurance","EU27","Exports of Services (Euro Million)",0,0,0,5619,5669,5508,5019,5548,5853,0,0,0,0,0
"Insurance","EU27","Imports of Services (Euro Million)",0,0,0,4257,4723,4195,4062,4023,3485,0,0,0,0,0
"Insurance","Europe (3)","Exports of Services (Euro Million)",5228,5597,5360,6011,5874,5732,5153,5804,6106,6234,6478,6694,7922,6887
"Insurance","Europe (3)","Imports of Services (Euro Million)",3542,3763,4296,4780,4739,4483,4202,4177,3625,3997,3622,4203,4716,4623
"Insurance","North America (1)","Exports of Services (Euro Million)",1379,1498,600,1949,2145,1923,1556,1429,1233,1277,1056,1124,1473,1434
"Insurance","North America (1)","Imports of Services (Euro Million)",1027,1127,642,1621,1561,1148,1470,0,0,1166,769,692,1543,1236
"Insurance","South America (1)","Exports of Services (Euro Million)",88,19,0,22,0,38,21,43,0,88,81,104,65,56
"Insurance","South America (1)","Imports of Services (Euro Million)",0,16,0,6,5,2,0,0,26,48,52,64,44,29
"Insurance","Not geographically allocated","Exports of Services (Euro Million)",167,81,158,0,43,21,0,63,0,0,4,44,24,0
"Insurance","Not geographically allocated","Imports of Services (Euro Million)",136,121,89,0,105,95,0,88,110,0,36,0,0,0
"Financial services","All countries and international organisations","Exports of Services (Euro Million)",3365,4267,4850,6214,7440,6595,5794,6326,6594,8544,8314,8970,11366,11869
"Financial services","All countries and international organisations","Imports of Services (Euro Million)",1806,2235,2654,3906,4635,4453,4285,4513,4706,5156,5340,6892,7438,8233
"Financial services","All offshore centres","Exports of Services (Euro Million)",224,307,546,814,970,790,620,676,698,714,723,634,767,779
"Financial services","All offshore centres","Imports of Services (Euro Million)",18,21,47,101,120,340,82,96,86,73,65,0,90,32
"Financial services","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
